wafer_id,step,t_sec,rf_forward_W,rf_reflected_W,chamber_pressure_mTorr,ar_flow_sccm,cf4_flow_sccm,esc_temp_C,he_backside_Torr,endpoint_intensity
WF0325,Overetch,50,359.79,13.02,28.45,86.28,17.63,62.93,8.054,49.63
WF0325,Overetch,51,403.87,13.83,27.114,87.43,18.47,63.58,7.807,51.48
WF0325,Overetch,52,444.17,15.08,27.529,89.48,15.55,63.27,8.014,47.12
WF0325,Overetch,53,456.95,17.12,26.69,90.38,15.85,63.55,8.084,48.35
WF0325,Overetch,54,476.26,15.12,27.123,90.48,17.61,63.61,8.177,49.4
WF0325,Overetch,55,462.69,15.49,25.526,87.71,19.07,62.94,8.016,47.35
WF0325,Overetch,56,481.42,17.35,25.018,91.79,17.69,63.27,7.947,50.22
WF0325,Overetch,57,483.21,18.41,25.415,92.36,16.96,63.18,7.894,46.26
WF0325,Overetch,58,475.21,15.1,26.014,91.97,18.54,63.39,7.93,49.16
WF0325,Overetch,59,489.16,16.16,25.52,90.71,16.46,63.45,7.924,47.31
WF0326,Stabilize,0,-35.12,1.83,33.931,94.04,0.05,63.65,8.023,100.02
WF0326,Stabilize,1,-52.13,2.79,32.521,98.29,-1.31,63.74,8.0,97.16
WF0326,Stabilize,2,-45.88,1.69,31.464,93.54,-2.06,63.66,7.91,103.82
WF0326,Stabilize,3,-45.36,1.14,31.737,98.27,0.47,63.12,7.881,102.5
WF0326,Stabilize,4,-44.87,0.34,30.746,97.62,-0.17,63.73,8.023,103.92
WF0326,Stabilize,5,-52.42,2.06,30.78,95.17,-0.11,63.81,8.034,98.55
WF0326,Stabilize,6,-60.51,3.54,30.36,96.34,-0.74,63.54,8.038,98.54
WF0326,Stabilize,7,-41.57,0.0,29.932,98.63,0.36,63.8,8.087,96.17
WF0326,Stabilize,8,-37.65,5.08,30.196,96.92,2.33,63.67,7.973,100.53
WF0326,Stabilize,9,-36.18,5.3,30.157,101.19,0.66,64.42,7.731,98.01
WF0326,MainEtch,10,563.48,15.36,22.151,73.79,39.72,66.57,8.061,93.2
WF0326,MainEtch,11,625.75,17.18,22.315,75.99,39.91,65.85,7.955,99.75
WF0326,MainEtch,12,665.17,15.31,22.55,75.84,39.41,66.73,7.996,102.91
WF0326,MainEtch,13,696.92,16.76,21.662,75.91,38.68,66.37,8.144,100.45
WF0326,MainEtch,14,719.92,20.19,20.772,77.82,39.09,66.65,7.896,98.97
WF0326,MainEtch,15,715.64,19.32,20.168,76.68,41.2,65.85,7.975,99.92
WF0326,MainEtch,16,748.0,17.8,21.129,79.75,39.09,66.26,7.951,99.02
WF0326,MainEtch,17,757.07,18.61,20.984,75.87,40.03,66.24,8.233,99.93
WF0326,MainEtch,18,737.44,14.84,20.553,76.22,39.42,66.0,8.158,105.67
WF0326,MainEtch,19,759.62,16.1,21.074,73.29,38.65,66.32,7.871,95.77
WF0326,MainEtch,20,750.96,16.24,21.492,75.25,39.98,66.69,8.11,97.31
WF0326,MainEtch,21,759.46,13.4,20.859,78.72,41.09,66.54,8.056,95.56
WF0326,MainEtch,22,757.18,18.31,20.522,77.8,40.44,66.12,7.926,99.54
WF0326,MainEtch,23,763.33,15.32,20.496,78.32,38.92,65.89,8.092,97.26
WF0326,MainEtch,24,764.29,18.91,20.379,76.22,39.0,66.4,7.899,99.39
WF0326,MainEtch,25,770.24,18.6,20.786,76.64,36.74,66.53,7.828,99.46
WF0326,MainEtch,26,735.34,13.93,20.56,80.55,42.59,65.95,7.917,93.69
WF0326,MainEtch,27,759.47,16.74,22.556,75.73,39.9,67.02,7.855,96.47
WF0326,MainEtch,28,758.52,17.66,21.372,78.71,40.18,66.06,8.02,95.26
WF0326,MainEtch,29,751.04,17.74,21.113,78.86,40.48,66.55,7.831,99.87
WF0326,MainEtch,30,758.63,15.69,21.505,83.8,38.69,66.4,7.809,95.86
WF0326,MainEtch,31,756.38,14.02,21.106,81.33,40.82,66.25,7.963,100.13
WF0326,MainEtch,32,759.78,17.33,21.129,81.43,40.43,66.71,7.874,97.72
WF0326,MainEtch,33,757.17,15.1,21.822,76.81,38.74,66.45,7.855,93.03
WF0326,MainEtch,34,759.97,14.7,20.723,78.47,39.56,66.3,7.968,86.01
WF0326,MainEtch,35,754.42,18.38,21.18,79.21,41.31,66.29,8.015,86.52
WF0326,MainEtch,36,757.44,20.08,22.018,77.23,40.07,66.87,8.017,82.33
WF0326,MainEtch,37,758.77,18.79,22.128,78.57,42.33,66.38,8.082,75.73
WF0326,MainEtch,38,764.97,16.02,21.755,78.31,39.71,66.46,7.697,65.43
WF0326,MainEtch,39,764.38,19.95,22.112,79.27,42.5,66.11,7.849,66.2
WF0326,MainEtch,40,757.08,14.97,21.59,77.48,41.09,65.99,8.042,61.52
WF0326,MainEtch,41,758.02,14.56,22.629,78.3,42.03,66.52,8.107,53.15
WF0326,MainEtch,42,760.29,19.25,21.51,77.41,39.77,66.2,7.771,52.93
WF0326,MainEtch,43,758.9,14.49,22.043,78.59,39.58,66.73,8.087,49.77
WF0326,MainEtch,44,755.02,15.07,22.083,78.97,41.19,66.28,7.951,41.49
WF0326,MainEtch,45,770.17,17.84,22.325,78.89,39.26,66.21,8.263,45.34
WF0326,MainEtch,46,755.9,22.24,22.123,77.56,40.04,66.63,7.92,45.91
WF0326,MainEtch,47,749.58,19.57,22.498,77.6,39.19,65.64,8.022,41.71
WF0326,MainEtch,48,759.42,18.56,22.27,75.24,40.33,66.2,7.947,45.14
WF0326,MainEtch,49,762.37,23.0,21.787,78.72,39.77,66.97,7.989,44.23
WF0326,Overetch,50,324.45,15.14,28.14,85.18,17.64,63.76,7.913,44.49
WF0326,Overetch,51,373.03,12.11,26.776,86.41,19.36,64.14,8.147,46.17
WF0326,Overetch,52,406.88,12.03,27.35,88.78,20.66,64.25,7.756,46.23
WF0326,Overetch,53,405.77,8.39,26.84,86.41,20.46,63.93,8.17,43.83
WF0326,Overetch,54,433.37,10.2,26.255,87.62,18.92,64.05,8.106,47.07
WF0326,Overetch,55,437.56,11.26,25.951,88.34,19.03,63.04,8.035,40.83
WF0326,Overetch,56,429.64,11.09,24.622,89.11,20.75,64.18,8.125,43.51
WF0326,Overetch,57,450.88,11.91,25.367,84.84,19.5,64.26,8.108,44.75
WF0326,Overetch,58,455.88,13.04,24.334,90.29,21.32,64.0,8.024,48.62
WF0326,Overetch,59,447.87,9.25,25.282,84.96,20.3,64.16,8.087,43.54
WF0327,Stabilize,0,28.14,3.88,32.74,94.91,3.44,62.79,8.078,94.3
WF0327,Stabilize,1,24.83,0.0,31.425,98.27,3.23,62.72,8.12,100.49
WF0327,Stabilize,2,30.12,0.0,29.801,99.91,1.64,63.25,7.946,95.35
WF0327,Stabilize,3,48.63,1.07,29.312,99.61,1.47,62.54,8.011,94.53
WF0327,Stabilize,4,17.4,0.0,28.988,98.84,1.74,62.85,8.116,95.75
WF0327,Stabilize,5,27.72,3.03,28.789,102.69,3.72,62.95,7.955,94.74
WF0327,Stabilize,6,21.96,0.0,28.969,97.27,1.45,62.78,7.998,96.5
WF0327,Stabilize,7,20.86,1.01,28.877,101.24,2.23,62.26,8.01,97.43
WF0327,Stabilize,8,46.02,4.98,28.366,100.64,1.83,62.06,8.073,93.5
WF0327,Stabilize,9,31.51,3.09,28.312,100.65,2.44,63.12,7.932,97.91
WF0327,MainEtch,10,629.46,15.59,20.849,75.92,39.59,65.18,8.076,94.97
WF0327,MainEtch,11,683.78,16.8,19.138,78.09,40.39,65.59,8.011,98.56
WF0327,MainEtch,12,734.83,18.82,18.895,80.57,40.86,65.75,7.866,92.06
WF0327,MainEtch,13,777.09,16.39,18.25,76.86,41.6,65.02,7.877,101.7
WF0327,MainEtch,14,792.09,19.88,18.37,82.05,41.77,65.78,8.024,102.1
WF0327,MainEtch,15,785.89,18.2,19.161,81.27,41.66,65.2,7.996,98.94
WF0327,MainEtch,16,808.2,17.66,18.498,82.17,43.72,65.24,8.147,97.93
WF0327,MainEtch,17,812.1,16.09,18.823,78.77,43.45,65.68,8.058,96.78
WF0327,MainEtch,18,821.83,15.79,18.283,80.77,40.47,65.2,8.159,95.18
WF0327,MainEtch,19,815.72,18.18,18.281,80.03,42.07,65.43,8.08,97.66
WF0327,MainEtch,20,824.17,16.02,17.817,81.73,40.88,65.6,8.244,96.86
WF0327,MainEtch,21,823.78,19.18,19.238,78.98,40.6,65.19,8.077,95.13
WF0327,MainEtch,22,835.28,17.82,18.312,80.95,41.99,64.94,8.091,98.45
WF0327,MainEtch,23,824.15,20.79,18.614,81.27,42.74,65.76,8.135,99.49
WF0327,MainEtch,24,825.78,18.82,17.795,81.18,42.53,65.0,7.958,95.68
WF0327,MainEtch,25,819.58,18.03,18.417,80.07,42.17,65.3,7.796,95.14
WF0327,MainEtch,26,834.47,17.53,19.162,81.51,43.12,65.14,8.166,96.47
WF0327,MainEtch,27,839.6,16.63,18.873,79.49,42.18,65.66,7.893,92.94
WF0327,MainEtch,28,831.13,20.22,18.61,83.05,43.68,64.47,8.053,94.93
WF0327,MainEtch,29,832.82,21.27,18.62,83.44,40.92,64.85,7.98,96.8
WF0327,MainEtch,30,819.57,21.46,18.007,81.17,42.88,65.1,7.832,95.12
WF0327,MainEtch,31,821.47,16.95,18.355,81.66,43.07,65.57,8.191,96.24
WF0327,MainEtch,32,831.88,16.8,18.077,79.97,42.86,65.77,8.135,90.83
WF0327,MainEtch,33,833.37,17.67,18.496,81.85,42.92,64.91,8.016,90.18
WF0327,MainEtch,34,836.27,13.64,18.239,80.66,42.02,65.48,8.268,88.72
WF0327,MainEtch,35,824.01,19.84,18.735,80.54,42.27,65.29,7.962,86.43
WF0327,MainEtch,36,824.05,18.44,18.802,79.76,41.9,64.67,7.849,78.65
WF0327,MainEtch,37,827.73,22.48,19.005,81.44,42.38,65.49,7.893,75.36
WF0327,MainEtch,38,821.94,20.06,18.97,81.1,41.91,64.62,7.857,70.17
WF0327,MainEtch,39,832.28,21.92,18.91,82.45,44.44,65.54,7.916,66.17
WF0327,MainEtch,40,828.82,19.55,18.646,79.15,41.97,65.34,8.167,56.69
WF0327,MainEtch,41,827.03,17.84,18.097,81.93,42.71,65.76,7.841,53.23
WF0327,MainEtch,42,835.8,16.98,18.409,82.0,42.75,64.91,8.062,49.07
WF0327,MainEtch,43,821.91,16.0,19.126,78.7,43.41,65.32,8.148,45.79
WF0327,MainEtch,44,829.75,20.78,18.087,82.09,42.31,65.33,7.904,44.91
WF0327,MainEtch,45,834.54,16.84,17.736,80.72,41.1,65.45,8.014,40.59
WF0327,MainEtch,46,830.62,19.58,18.733,83.19,40.08,64.7,7.851,40.95
WF0327,MainEtch,47,832.38,17.54,18.313,82.13,42.13,65.76,7.91,37.81
WF0327,MainEtch,48,837.26,17.35,18.629,83.82,40.87,65.15,7.999,42.13
WF0327,MainEtch,49,836.9,17.62,18.843,81.06,41.65,65.06,8.097,42.91
WF0327,Overetch,50,397.61,13.94,26.492,85.8,21.92,63.82,7.893,46.24
WF0327,Overetch,51,436.27,12.87,25.739,87.53,22.37,62.95,8.072,44.91
WF0327,Overetch,52,496.13,14.02,25.014,86.78,23.33,62.67,7.894,43.07
WF0327,Overetch,53,500.59,10.96,24.109,89.05,21.8,63.11,8.076,40.77
WF0327,Overetch,54,498.75,12.66,24.273,89.99,21.58,63.22,8.054,44.66
WF0327,Overetch,55,512.09,11.03,24.334,91.55,23.57,63.19,7.985,39.76
WF0327,Overetch,56,514.22,12.08,23.775,91.71,21.24,62.81,7.958,40.75
WF0327,Overetch,57,514.6,8.28,23.194,91.52,20.24,63.08,7.844,39.22
WF0327,Overetch,58,542.07,12.33,23.769,90.09,20.86,62.26,8.145,43.08
WF0327,Overetch,59,526.35,11.47,23.185,92.48,21.96,62.99,7.985,42.74
WF0328,Stabilize,0,-27.58,8.04,32.648,95.73,-0.39,62.87,7.923,96.5
WF0328,Stabilize,1,-30.64,7.09,31.293,97.31,-1.21,63.14,7.98,95.16
WF0328,Stabilize,2,-20.06,9.27,31.33,99.39,-0.14,63.39,8.131,92.02
WF0328,Stabilize,3,-17.7,7.31,30.488,97.48,-2.02,63.35,7.939,95.77
WF0328,Stabilize,4,-12.07,10.73,30.197,100.48,-1.87,62.5,8.145,91.03
WF0328,Stabilize,5,-6.82,13.28,29.32,105.47,-3.23,63.21,7.998,95.37
WF0328,Stabilize,6,-21.36,8.53,29.942,101.23,-1.32,63.68,7.886,97.35
WF0328,Stabilize,7,-14.4,9.27,29.264,99.64,-0.66,63.78,8.1,97.12
WF0328,Stabilize,8,-26.2,4.83,29.918,99.79,-1.87,63.21,8.142,98.23
WF0328,Stabilize,9,-21.07,7.68,29.556,99.74,-1.88,63.5,7.858,97.06
WF0328,MainEtch,10,580.83,24.37,21.144,76.84,36.27,65.58,8.079,97.23
WF0328,MainEtch,11,638.32,23.79,20.706,79.99,38.71,65.44,8.0,95.5
WF0328,MainEtch,12,692.31,21.97,20.686,77.4,39.4,65.81,8.133,97.86
WF0328,MainEtch,13,727.65,25.13,20.139,81.09,37.69,66.02,8.168,95.35
WF0328,MainEtch,14,740.19,22.04,20.191,79.15,39.82,65.69,7.965,93.93
WF0328,MainEtch,15,741.9,23.08,19.875,83.19,38.16,65.77,8.156,94.23
WF0328,MainEtch,16,761.96,22.38,19.692,79.45,40.03,65.19,8.153,94.13
WF0328,MainEtch,17,772.79,19.72,18.723,79.42,38.87,65.52,7.986,95.59
WF0328,MainEtch,18,772.04,23.7,19.654,81.03,38.1,65.58,7.754,96.75
WF0328,MainEtch,19,779.37,25.89,20.595,82.46,38.52,66.21,8.136,99.08
WF0328,MainEtch,20,774.6,25.43,19.229,82.05,38.33,65.97,7.915,95.51
WF0328,MainEtch,21,768.22,25.82,19.78,83.55,39.01,66.01,7.974,97.33
WF0328,MainEtch,22,769.15,23.67,19.238,78.34,38.76,66.4,8.066,97.86
WF0328,MainEtch,23,772.38,24.4,19.845,79.33,38.72,65.96,8.092,96.72
WF0328,MainEtch,24,775.4,26.42,19.442,81.65,39.83,66.31,7.845,97.43
WF0328,MainEtch,25,778.97,25.06,19.528,81.01,39.27,65.8,8.058,96.55
WF0328,MainEtch,26,760.71,22.53,18.884,82.84,36.18,65.25,8.128,92.99
WF0328,MainEtch,27,786.37,25.84,19.015,82.13,38.01,65.48,8.009,94.12
WF0328,MainEtch,28,785.53,25.33,19.125,80.12,39.57,65.89,7.961,95.61
WF0328,MainEtch,29,788.96,26.1,19.549,79.81,37.73,65.83,8.232,90.36
WF0328,MainEtch,30,774.19,24.21,18.852,79.91,38.35,66.18,8.2,98.4
WF0328,MainEtch,31,779.3,19.49,19.362,80.03,40.21,65.97,7.96,99.04
WF0328,MainEtch,32,768.51,22.74,19.244,81.24,39.46,66.06,7.885,91.66
WF0328,MainEtch,33,772.07,19.63,19.205,79.47,38.91,65.69,8.143,90.1
WF0328,MainEtch,34,788.61,21.59,19.401,82.21,38.0,65.79,8.09,86.39
WF0328,MainEtch,35,771.1,22.95,19.563,79.95,38.34,65.28,8.141,88.96
WF0328,MainEtch,36,797.35,25.11,18.836,84.14,36.28,66.0,7.884,79.45
WF0328,MainEtch,37,778.28,25.28,19.466,82.39,38.17,65.8,7.837,77.35
WF0328,MainEtch,38,778.03,25.55,18.429,79.19,40.11,65.69,8.065,74.08
WF0328,MainEtch,39,772.44,22.64,19.019,82.34,38.1,65.93,7.973,62.98
WF0328,MainEtch,40,774.75,18.25,18.75,80.22,40.88,66.39,7.928,56.62
WF0328,MainEtch,41,774.74,25.32,18.952,80.7,36.47,65.66,7.794,50.58
WF0328,MainEtch,42,784.36,26.07,19.879,82.17,38.56,65.32,8.012,49.16
WF0328,MainEtch,43,782.79,22.0,19.195,79.85,40.15,65.65,7.985,47.21
WF0328,MainEtch,44,774.7,29.36,19.955,80.24,38.96,65.14,8.066,42.96
WF0328,MainEtch,45,774.77,20.26,18.506,80.69,38.2,65.74,8.013,37.34
WF0328,MainEtch,46,785.1,30.42,18.741,81.86,38.38,65.24,7.939,42.45
WF0328,MainEtch,47,780.65,22.63,19.294,81.35,37.12,65.75,8.013,44.24
WF0328,MainEtch,48,782.4,23.09,20.018,81.15,39.54,66.23,8.018,44.28
WF0328,MainEtch,49,782.82,28.4,18.832,80.76,40.43,65.31,8.099,41.78
WF0328,Overetch,50,346.87,19.1,27.519,85.16,19.82,63.24,8.103,44.53
WF0328,Overetch,51,403.35,17.04,26.598,88.19,16.86,63.39,7.774,41.48
WF0328,Overetch,52,419.84,19.19,23.649,87.3,18.72,62.89,7.904,44.45
WF0328,Overetch,53,447.77,20.48,24.924,88.64,18.23,63.32,7.817,45.17
WF0328,Overetch,54,451.82,16.39,25.212,90.79,18.34,63.09,8.124,43.8
WF0328,Overetch,55,454.85,14.98,24.871,88.81,17.41,63.22,7.988,38.99
WF0328,Overetch,56,458.59,17.63,24.835,93.13,17.23,63.52,7.968,43.56
WF0328,Overetch,57,466.32,18.88,24.185,89.35,19.88,62.77,8.126,42.22
WF0328,Overetch,58,470.58,20.26,24.063,92.67,18.99,63.05,8.135,39.77
WF0328,Overetch,59,476.49,16.37,24.178,91.53,21.14,62.98,7.993,38.76
WF0329,Stabilize,0,-12.34,5.86,33.199,93.93,2.02,64.06,7.789,102.81
WF0329,Stabilize,1,-10.74,6.15,32.348,93.63,1.28,63.61,8.325,100.39
WF0329,Stabilize,2,-25.42,4.86,31.441,97.46,1.75,64.08,8.006,104.62
WF0329,Stabilize,3,-14.25,3.91,30.882,98.86,5.07,64.37,7.911,104.2
WF0329,Stabilize,4,-6.99,2.88,31.15,102.31,2.41,63.27,8.064,104.27
WF0329,Stabilize,5,-16.07,2.47,30.325,97.96,-0.02,63.88,7.873,102.48
WF0329,Stabilize,6,-7.82,5.25,30.235,96.31,2.41,64.03,8.006,98.05
WF0329,Stabilize,7,-12.07,8.64,29.446,100.2,3.46,64.12,7.952,100.49
WF0329,Stabilize,8,-23.08,4.69,29.888,99.3,1.2,64.2,7.924,104.94
WF0329,Stabilize,9,-15.79,3.77,30.378,97.56,1.69,63.89,7.918,105.38
WF0329,MainEtch,10,586.28,22.73,22.149,72.23,39.79,66.79,7.954,103.44
WF0329,MainEtch,11,649.85,22.41,21.172,73.41,42.65,66.57,7.939,100.33
WF0329,MainEtch,12,687.05,20.02,20.765,79.2,40.29,65.87,8.055,103.03
WF0329,MainEtch,13,724.27,23.97,20.469,75.8,41.62,65.85,7.762,103.94
WF0329,MainEtch,14,741.58,20.78,20.292,78.48,40.39,66.73,8.133,104.75
WF0329,MainEtch,15,756.57,16.78,20.193,82.67,42.29,66.39,8.087,103.31
WF0329,MainEtch,16,760.84,23.02,20.392,79.09,41.15,65.89,7.953,101.62
WF0329,MainEtch,17,781.45,20.17,19.426,79.49,40.99,66.21,7.966,106.26
WF0329,MainEtch,18,771.08,24.41,18.75,77.1,42.87,66.67,8.032,104.24
WF0329,MainEtch,19,782.24,18.14,20.412,80.85,41.15,66.95,7.843,104.28
WF0329,MainEtch,20,790.67,21.53,19.85,76.46,41.69,65.63,7.956,101.0
WF0329,MainEtch,21,787.49,20.43,19.69,76.72,43.7,66.48,8.122,107.47
WF0329,MainEtch,22,783.93,18.75,19.692,78.33,43.7,65.9,7.94,101.96
WF0329,MainEtch,23,786.21,17.91,19.69,79.23,43.3,65.85,8.032,101.22
WF0329,MainEtch,24,784.29,20.29,20.576,77.41,42.61,66.66,7.985,104.12
WF0329,MainEtch,25,776.59,23.22,20.356,79.0,42.0,66.25,8.021,99.19
WF0329,MainEtch,26,774.95,17.96,19.41,79.99,41.63,66.0,7.964,101.03
WF0329,MainEtch,27,779.84,19.44,19.47,76.21,42.13,66.16,8.082,103.98
WF0329,MainEtch,28,791.93,20.71,20.225,77.58,43.16,66.72,7.77,101.65
WF0329,MainEtch,29,789.79,20.37,19.336,79.66,40.58,66.06,8.0,102.39
WF0329,MainEtch,30,793.77,20.66,19.844,76.37,43.3,66.38,8.286,103.33
WF0329,MainEtch,31,801.21,25.88,20.167,76.89,42.45,65.94,8.195,99.66
WF0329,MainEtch,32,787.26,21.8,20.488,79.55,42.32,66.39,7.984,98.55
WF0329,MainEtch,33,785.54,21.63,19.721,79.66,42.62,65.87,8.168,97.28
WF0329,MainEtch,34,795.88,21.86,20.321,76.21,42.62,66.3,7.93,95.24
WF0329,MainEtch,35,788.21,19.64,19.757,79.47,43.16,66.12,8.004,90.48
WF0329,MainEtch,36,781.28,24.28,18.973,79.14,44.88,66.13,7.918,82.87
WF0329,MainEtch,37,794.12,18.8,19.906,80.01,43.66,66.53,8.155,79.75
WF0329,MainEtch,38,790.27,17.91,19.685,77.12,41.64,66.03,8.089,72.03
WF0329,MainEtch,39,787.51,18.13,20.023,79.6,42.96,67.25,8.163,68.08
WF0329,MainEtch,40,784.08,20.66,20.327,81.93,41.96,65.85,8.216,61.54
WF0329,MainEtch,41,788.19,20.35,20.506,78.44,43.14,66.62,7.969,58.68
WF0329,MainEtch,42,777.86,18.08,18.828,78.76,42.78,66.31,7.91,56.83
WF0329,MainEtch,43,781.08,22.06,20.064,78.4,41.56,66.0,7.97,55.24
WF0329,MainEtch,44,784.74,19.0,19.784,77.6,43.7,66.19,8.045,52.58
WF0329,MainEtch,45,786.79,18.21,19.532,77.76,42.16,66.94,8.049,51.0
WF0329,MainEtch,46,784.02,21.76,20.806,79.57,42.35,66.5,7.81,48.67
WF0329,MainEtch,47,783.0,19.21,20.657,80.9,42.76,66.24,8.081,45.19
WF0329,MainEtch,48,779.05,16.78,19.815,80.51,43.01,65.85,7.96,50.7
WF0329,MainEtch,49,786.02,18.95,19.241,77.03,41.18,66.44,8.068,47.55
WF0329,Overetch,50,350.69,15.32,28.53,83.79,23.28,63.64,7.851,50.23
WF0329,Overetch,51,402.07,13.9,26.858,85.8,20.69,63.63,7.985,48.1
WF0329,Overetch,52,438.1,15.41,26.779,87.34,21.32,63.5,7.972,49.33
WF0329,Overetch,53,449.55,15.71,25.68,89.57,21.84,63.67,7.822,47.92
WF0329,Overetch,54,470.36,12.23,25.47,86.1,19.74,63.84,7.833,47.46
WF0329,Overetch,55,472.41,16.43,25.8,85.29,20.74,63.97,8.138,43.99
WF0329,Overetch,56,472.08,15.63,24.857,90.3,23.27,64.08,7.929,48.86
WF0329,Overetch,57,480.83,14.33,24.634,90.07,24.21,63.62,7.834,45.39
WF0329,Overetch,58,474.84,16.41,25.122,88.22,24.55,64.45,8.149,46.54
WF0329,Overetch,59,464.24,11.42,24.887,89.92,23.03,63.87,7.918,45.45
WF0330,Stabilize,0,-27.75,2.41,32.317,91.9,-3.87,62.57,7.75,97.98
WF0330,Stabilize,1,-29.91,4.7,30.673,93.36,-4.79,62.41,7.832,93.39
WF0330,Stabilize,2,-29.92,4.55,30.111,95.7,-3.17,63.11,7.989,96.96
WF0330,Stabilize,3,-37.09,2.67,30.3,94.02,-2.02,63.06,8.078,95.39
WF0330,Stabilize,4,-30.81,3.44,28.836,94.21,-2.09,63.3,8.215,96.33
WF0330,Stabilize,5,-30.77,2.54,29.374,96.68,-3.84,62.97,7.91,94.13
WF0330,Stabilize,6,-21.82,1.43,29.105,99.12,-2.44,62.81,8.181,94.69
WF0330,Stabilize,7,-24.9,0.8,29.432,94.85,-4.13,62.09,8.088,93.43
WF0330,Stabilize,8,-18.58,3.9,29.284,98.75,-3.48,62.85,8.242,94.22
WF0330,Stabilize,9,-18.04,1.85,28.421,95.02,-4.14,63.01,7.767,93.7
WF0330,MainEtch,10,568.99,16.12,20.893,76.29,33.54,65.79,7.841,93.5
WF0330,MainEtch,11,637.04,19.37,20.003,74.72,33.31,65.51,7.928,95.56
WF0330,MainEtch,12,677.49,19.41,19.314,76.88,34.92,65.63,7.933,95.4
WF0330,MainEtch,13,710.88,19.12,19.787,76.01,36.85,65.41,7.98,94.04
WF0330,MainEtch,14,729.84,20.95,19.301,76.77,36.88,65.39,7.982,96.7
WF0330,MainEtch,15,753.78,24.35,19.651,75.47,36.61,64.8,7.958,94.57
WF0330,MainEtch,16,763.04,17.86,19.282,78.54,39.02,65.45,7.979,93.27
WF0330,MainEtch,17,762.83,19.23,18.506,77.94,35.15,65.3,8.119,91.99
WF0330,MainEtch,18,763.28,18.45,19.433,76.36,37.23,65.3,7.927,96.55
WF0330,MainEtch,19,774.69,18.28,19.635,78.22,38.39,65.73,7.967,96.08
WF0330,MainEtch,20,778.45,16.61,18.373,75.21,35.1,65.81,7.884,93.62
WF0330,MainEtch,21,757.86,19.94,18.697,82.27,38.3,65.68,8.044,94.66
WF0330,MainEtch,22,773.56,20.15,18.303,74.62,35.48,64.79,7.913,98.94
WF0330,MainEtch,23,782.26,19.98,18.602,74.33,35.02,64.88,7.939,93.73
WF0330,MainEtch,24,778.18,20.18,18.704,76.81,35.84,65.24,7.922,96.8
WF0330,MainEtch,25,767.65,14.55,18.62,78.15,35.59,65.33,7.783,93.36
WF0330,MainEtch,26,765.63,17.41,18.985,76.42,37.71,66.16,8.027,93.51
WF0330,MainEtch,27,771.54,20.18,18.87,79.79,36.55,64.89,7.953,98.46
WF0330,MainEtch,28,776.84,14.44,17.689,76.53,37.01,65.23,8.264,93.9
WF0330,MainEtch,29,769.36,20.16,18.724,79.75,36.4,65.52,8.2,91.32
WF0330,MainEtch,30,771.72,15.96,18.21,77.85,36.82,65.5,7.836,92.27
WF0330,MainEtch,31,770.03,19.95,18.459,78.84,36.87,65.38,7.96,90.06
WF0330,MainEtch,32,781.7,17.15,17.984,75.97,39.39,64.91,8.027,85.29
WF0330,MainEtch,33,756.67,16.09,18.9,78.29,37.9,65.47,8.026,92.89
WF0330,MainEtch,34,771.94,21.67,18.636,77.84,37.31,65.04,7.965,83.64
WF0330,MainEtch,35,774.6,20.52,18.901,76.92,36.35,64.96,8.054,82.54
WF0330,MainEtch,36,764.35,21.93,19.194,77.64,37.01,66.07,8.214,82.2
WF0330,MainEtch,37,763.48,19.75,19.305,75.46,35.2,65.38,8.128,72.83
WF0330,MainEtch,38,763.75,16.59,17.811,73.98,37.33,66.22,8.073,67.9
WF0330,MainEtch,39,784.28,19.37,18.083,79.33,37.18,65.08,8.076,58.41
WF0330,MainEtch,40,773.19,16.89,18.351,79.71,38.17,65.97,8.05,56.87
WF0330,MainEtch,41,778.6,21.52,19.261,77.1,35.27,65.61,7.976,48.86
WF0330,MainEtch,42,771.19,18.88,18.658,78.89,36.9,65.25,8.052,44.42
WF0330,MainEtch,43,761.18,15.05,19.272,77.51,36.65,65.32,7.968,46.19
WF0330,MainEtch,44,763.67,20.89,19.807,77.17,36.7,65.87,7.84,43.52
WF0330,MainEtch,45,780.27,23.11,18.813,80.06,36.83,64.99,7.93,40.17
WF0330,MainEtch,46,770.98,15.59,18.798,76.81,37.58,65.19,7.968,43.73
WF0330,MainEtch,47,781.32,20.1,18.507,76.82,36.53,65.43,8.265,48.69
WF0330,MainEtch,48,768.48,19.91,18.38,77.67,36.56,64.99,7.893,39.64
WF0330,MainEtch,49,757.17,19.01,19.131,81.07,37.91,65.51,7.886,42.92
WF0330,Overetch,50,345.11,17.4,27.5,84.51,14.78,62.86,7.984,43.76
WF0330,Overetch,51,371.06,13.72,25.285,82.59,17.52,63.25,8.001,42.28
WF0330,Overetch,52,426.74,11.83,24.363,84.8,13.61,62.59,8.112,42.23
WF0330,Overetch,53,415.99,15.63,24.062,82.54,16.02,62.97,7.876,38.47
WF0330,Overetch,54,439.04,15.2,23.985,84.55,17.57,62.41,8.152,43.21
WF0330,Overetch,55,445.62,11.58,24.21,89.33,16.29,62.98,7.739,42.76
WF0330,Overetch,56,444.13,13.84,23.348,85.42,16.63,62.57,7.892,39.43
WF0330,Overetch,57,474.06,14.12,23.91,85.01,14.45,63.0,8.016,40.07
